id,cefr_level,word,plwords
3929,A1,thee,thee;biorę;Maryjo;Zdrowaś;twe
3930,B1,stem,pnia;łodygi;wiśni;pień;pniu
3931,A2,kids,dzieciakom;dzieciakami;Dzieciaki;dzieciach;dzieciaków
3932,B1,dean,dziekana;dziekan;Dean;dziekanem;Dziekan
3933,B1,philip,Philip;Philipa;Philipie;Banks;philip
3934,B1,simultaneously,jednocześnie;równocześnie;Jednocześnie;równolegle;naraz
3935,A1,moments,momenty;momentów;chwil;momentach;chwilach
3936,B1,researchers,
3937,A1,tower,wieży;wieża;wieżę;Wieża;ciśnień
3938,A1,tennessee,
3939,B2,evaluate,ocenić;ocenił;oceniamy;oceni;oceniają
3940,A1,nose,nos;nosie;Nos;nosek;nosa
3941,B1,wildlife,przyrody;dzikiej;dziką;przyroda;przyrodę
3942,B1,calculations,obliczenia;obliczeń;obliczeniach;obliczeniami;kalkulacje
3943,B1,switch,przełącznik;wyłącznik;włącznik;przełącznika;przełączyć
3944,B2,segment,odcinka;odcinek;populacji;fragment;linia
3945,A2,replace,zastąpić;zastąpi;zastąpię;zastąpią;wymienić
3946,B1,sam,Samem;Samowi;Samie;Sama;Sam
3947,B1,nineteenth,Niego;załamaniem;osłabienie;19-tym;przepisał
3948,A1,move,przesunąć;poruszać;rusza;wprowadzić;przeprowadzić
3949,B2,fleet,floty;flotę;flota;flocie;flotą
3950,B2,separately,osobno;oddzielnie;Osobno;osobna;sprzedawane
3951,A1,springs,sprężyny;Springs;źródeł;źródłach;sprężyn
3952,A2,lakes,jezior;jeziora;jeziorach;jeziorami;rzek
3953,A2,attacks,ataki;ataków;atakami;Ataki;atakuje
3954,B1,harbor,porcie;portu;przystani;port;przystań
3955,B2,certified,certyfikat;dyplomowanym;â;certyfikatu;dyplomowaną
3956,A1,everywhere,wszędzie;Wszędzie;everywhere;Szukaliśmy;szukałam
3957,B1,powder,proszek;proszku;prochu;puder;proch
3958,A1,off,Zdejmij;Wyłącz;zdjąć;lepiej;zanim
3959,B2,trials,procesy;procesów;procesach;Próby;prób
3960,A1,solve,rozwiążę;rozwiążesz;rozwiążemy;zagadki;rozwiązuje
3961,B1,provincial,prowincji;prowincjonalne;prowincjonalny;prowincjonalnym;prowincjonalna
3962,A2,retired,emeryturze;emeryturę;emerytowany;emerytowanym;emerytowanego
3963,A1,warrant,nakazie;Nakaz;nakazem;nakazu;wyrok
3964,B1,respondents,
3965,B1,int,
3966,A1,businesses,legalnych;przedsiębiorstw;firm;przedsiębiorstwa;sklepów
3967,A2,landscape,krajobraz;krajobrazie;Krajobraz;pejzaż;krajobrazem
3968,B1,adams,
3969,A1,enjoyed,Podobało;cieszyłem;podobała;smakowało;podobało
3970,A1,congressional,Kongresu;kongresu;Kongresie;kongresie;kongresowego
3971,B2,laser,laser;lasera;Laser;laserem;laserową
3972,B2,physicians,medyków;medycy;lekarzom;lekarzami;lekarzy
3973,B1,racial,rasowe;rasowych;rasowym;rasową;rasowego
3974,B1,minerals,minerały;minerałów;witamin;minerałami;witaminy
3975,B2,hell,piekle;piekło;piekła;licha;cholera
3976,A2,gathered,zebrali;zebrały;Zebrałem;zebrała;zebrałem
3977,A1,proteins,
3978,B1,occurring,występująca;występujący;zjawiskiem;występują;zjawisko
3979,B2,suspended,zawieszony;zawieszona;zawieszone;zawiesili;Zawiesili
3980,A2,drop,kropla;kropli;rzuć;podrzucić;rzucić
3981,B2,imported,importowane;importu;importowany;importowana;importowanych
3982,B1,confusion,zamieszanie;zamieszania;zamieszaniu;zmieszanie;zamęt
3983,B2,excluded,wykluczony;wykluczona;wykluczone;wyłączone;wyłączony
3984,A2,loose,luźne;wypuścić;uwolnić;wolności;wolno
3985,B1,km,km;kilometra;kilometry;800;160
3986,B1,sensitivity,wrażliwość;wrażliwości;wrażliwością;czułość;Wrażliwość
3987,A2,enormous,ogromnych;olbrzymia;ogromnego;olbrzymi;olbrzymie
3988,A1,helps,pomaga;Pomaga;pomagają;pomogło;zasnąć
3989,B1,totally,Totalnie;totalnie;Całkowicie;Zupełnie;kompletnie
3990,B1,gains,zyskuje;nieuczciwie;zdobyte;zyska;kapitałowych
3991,B2,disposition,usposobienie;usposobieniu;usposobienia;pogodne;usposobieniem
3992,B2,cabinet,szafce;szafkę;szafka;barku;Szafka
3993,A2,socialist,socjalistą;socjalistyczne;socjalistycznym;socjalistyczna;socjalistycznego
3994,A1,exercise,ćwiczenie;ćwiczenia;ćwiczeń;ćwiczeniem;ćwiczeniami
3995,B1,photographs,fotografie;fotografii;zdjęciach;zdjęciami;Zdjęcia
3996,B1,sheets,prześcieradła;pościel;pościeli;prześcieradeł;prześcieradło
3997,B1,cement,cementu;cement;cementem;betoniarki;Cement
3998,B1,lieutenant,poruczniku;porucznik;porucznika;porucznikiem;porucznikowi
3999,B1,routine,rutynowe;rutynowa;rutynę;rutyna;rutyny
4000,A2,succeeded,odniosła;powiodło;odniósł;powiódł;sukcesem
4001,B2,attendance,frekwencja;frekwencję;obowiązkowa;Obecność;obecni
4002,B1,rational,racjonalny;racjonalne;racjonalnie;racjonalna;racjonalnym
4003,A1,saved,Uratowała;Uratowałaś;Ocalił;ocaliła;Ocaliłeś
4004,B1,hidden,ukryte;ukryty;ukrytych;ukryta;ukrytego
4005,B2,review,recenzję;recenzja;recenzji;przeglądu;przegląd
4006,A2,forests,lasy;lasów;lasach;lasami;Lasy
4007,A2,symbol,symbol;symbolem;Symbol;symbolu;Symbolem
4008,A2,pushed,popchnął;wypchnął;zepchnął;pchnął;schodów
4009,A1,dress,sukienka;sukienkę;sukience;Sukienka;suknia
4010,B1,douglas,Douglas;Douglasa;Lionel;DougIasa;Fairbanksa
4011,B2,supply,zaopatrzeniem;zaopatrzenia;zapas;podaż;dostaw
4012,B1,utilization,
4013,B1,solely,wyłącznie;polegać;odpowiedzialność;celu;całkowicie
4014,B2,unto,powiadam;racz;rzekł;ku;and
4015,A2,ruling,orzeczenie;wykluczam;rządzącej;orzeczenia;rządząca
4016,B1,extraordinary,nadzwyczajne;nadzwyczajny;nadzwyczajnym;nadzwyczajna;niezwykłe
4017,A2,promised,Obiecałeś;Obiecałem;obiecałeś;obiecałem;Obiecałam
4018,A1,wishes,życzenia;życzeń;życzy;życzeniami;pragnie
4019,A2,reviews,recenzje;recenzji;opinie;recenzjami;przegląda
4020,B2,administered,podana;namaszczenia;Podałem;podawany;podane
4021,B1,entity,istota;byt;Istota;bytem;podmiot
4022,A2,fiction,fikcja;fikcji;fikcją;fikcję;Science
4023,B1,vector,wektor;wektora;Wektor;nosiciel;nosicielem
4024,B1,bargaining,przetargową;targowanie;negocjacji;targować;kartą
4025,B1,prisoners,więźniów;więźniowie;więźniami;jeńców;Więźniowie
4026,B1,emperor,cesarza;cesarz;Cesarz;cesarzem;imperatora
4027,A2,seconds,sekundach;sekundy;Zostało;Dwie;Macie
4028,B1,nodded,skinął;Przysnąłem;przysnąć;przysnąłem;Skinął
4029,B1,log,Dziennik;kapitański;kłoda;dziennik;kłodę
4030,B2,phases,fazy;faz;etapów;okresy;etapy
4031,A2,pan,patelni;patelnię;patelnia;patelnią;Patelnia
4032,B1,interference,zakłócenia;zakłóceń;ingerencji;Zakłócenia;ingerencja
4033,A1,cap,czapkę;czapka;czapce;czepek;daszkiem
4034,B2,scheduled,zaplanowano;zaplanowana;zaplanowany;zaplanowane;zaplanował
4035,B1,molecules,cząsteczki;molekuł;cząsteczek;Molekuły;cząsteczkami
4036,B2,file,plik;pliku;teczkę;Akta;aktach
4037,A2,consist,składają;składać;Atomy;składała;składał
4038,B1,mention,wspominając;wspominaj;wspomnę;wspomniałaś;wzmianki
4039,B1,historic,historyczny;historyczne;historycznego;historycznym;historyczna
4040,A2,columns,kolumny;kolumn;kolumnami;kolumnach;Kolumny
4041,B2,convinced,przekonany;przekonał;Przekonałem;przekonana;przekonałem
4042,B1,syndrome,
4043,B1,residential,mieszkalnych;mieszkalna;mieszkaniowa;mieszkalny;mieszkalnej
4044,B1,hearings,przesłuchania;przesłuchań;Przesłuchania;przesłuchaniach;Kongresie
4045,B2,pulse,puls;pulsu;impuls;tętna;Impuls
4046,A2,cooling,chłodzenia;chłodzi;stygnie;ochłodzić;pręty
4047,B1,finger,palec;palcem;Palec;wskazujący;środkowy
4048,A1,saturday,sobotę;sobota;sobotni;soboty;sobotę.
4049,A2,pressures,presji;naciski;presję;presja;nacisków
4050,B1,neutral,neutralny;neutralnym;neutralna;neutralnego;neutralnej
4051,B1,bulk,hurtem;hurtowych;luzem;ilościach;masy
4052,B2,injection,zastrzyk;zastrzyku;Zastrzyk;śmiertelny;zastrzyki
4053,A1,paint,farby;farba;malować;farbę;farbą
4054,B1,proposition,propozycję;propozycja;propozycją;propozycji;biznesową
4055,B1,albert,
4056,B1,ports,porty;portów;portach;Porty;działowe
4057,B1,scores,zdobywa;Strzela;gola;porachunki;egzaminów
4058,B1,de,de;Gaulle;Tour;Rue;Janeiro
4059,B1,northwest,północny;północno-zachodnim;północny-zachód;północno-zachodni;północno-zachodniej
4060,B1,systematic,systematyczny;systematycznym;systematycznych;systematycznie;systematyczna
4061,A2,mistake,pomyłka;pomyłką;popełnię;pomyłkę;pomyłki
4062,B2,conception,koncepcja;Niepokalane;Poczęcie;koncepcji;niepokalanego
4063,B1,stephen,
4064,A2,passes,przepustki;wejściówki;kulisy;mija;podaje
4065,B1,serum,serum;Serum;surowicy;surowicę;surowica
4066,B1,remainder,pozostałą;Resztę;pozostałe;majątku;pozostałych
4067,B1,partially,częściowo;Częściowo;odpowiedzialna;części;zostały
4068,B1,eliminate,wyeliminować;wyeliminujemy;wyeliminowanie;wyeliminuje;eliminować
4069,B2,incurred,poniesionych;poniesione;zaciągnięty;Pokryję;powstałe
4070,A2,crowd,tłum;tłumie;tłumu;Tłum;tłumem
4071,B2,certificates,certyfikaty;Akty;akty;świadectwa;aktów
4072,B1,biology,biologii;biologię;biologią;molekularnej;molekularną
4073,B1,deliver,dostarczyć;dostarczysz;zbaw;dostarczę;wódź
4074,A2,returning,Zwracam;zwracam;powraca;oddzwania;wracają
4075,A1,desk,biurku;biurko;biurka;biurkiem;recepcji
4076,A2,fewer,mniejszą;ilością;mniejsza;liczba;Mniej
4077,B1,mayor,burmistrza;burmistrzem;burmistrz;Burmistrz;burmistrzowi
4078,B1,taxpayer,podatników;podatnika;podatnik;podatnikiem;podatnicy
4079,A1,believes,wierzy;Wierzy;uwierzył;uwierzy;Uważa
4080,B1,comfort,komfort;pocieszyć;pocieszenia;wygody;pociecha
4081,B2,perceived,postrzegane;postrzegana;postrzegany;postrzegani;postrzegał
4082,B2,supplement,diety;uzupełnić;dorobić;uzupełnienia;dochody
4083,B1,suffer,cierpieć;cierpiał;cierpią;cierpiała;ucierpi
4084,A1,tomorrow,jutrzejszy;jutrzejszym;pojutrze;jutra;rana
4085,A2,performing,występujesz;występował;występuje;wystąpi;występować
4086,A1,grey,Grey;szare;szary;szara;szarym
4087,A2,satisfy,zaspokoić;zadowolić;zadowoli;usatysfakcjonuje;usatysfakcjonować
4088,A1,pocket,kieszeni;kieszeń;kieszonkowe;tylnej;kieszenie
4089,B1,productive,owocne;produktywnie;owocna;wydajne;wydajny
4090,B1,interface,interfejsu;komputerem;podłączyć;nerwowego;atmosferę
4091,B1,conclude,wywnioskować;wnioskuję;zakończymy;uznać;wniosku
4092,B2,assessed,ocenił;Oceniłem;Ocenił;ocenie;chorobą
4093,B1,victim,Ofiara;ofierze;ofiarą;ofiarę;ofiara
4094,A1,cape,pelerynę;peleryna;pelerynie;peleryny;peleryną
4095,A2,imagination,wyobraźni;wyobraźnię;wyobraźnia;bujną;wyobraźnią
4096,B1,russell,
4097,A2,somewhere,skądś;Wybierasz;Gdzieś;indziej;jakimś
4098,B2,initiative,inicjatywę;inicjatywy;inicjatywa;inicjatywą;wykazać
4099,A1,writes,pisze;Pisze;wypisuje;napisze;wiersze
4100,B2,manufactured,produkowane;wyprodukowany;wyprodukowane;wyprodukowana;wyprodukowano
4101,A2,favour,przysługa;przysługę;Wyświadczysz;wyświadczyć;wyświadcz
4102,A1,songs,piosenek;piosenki;piosenkami;Piosenki;pieśni
4103,B2,assumptions,założenia;przypuszczenia;przypuszczeń;założeniach;hipotezy
4104,B1,brazil,
4105,A1,fever,gorączkę;gorączka;gorączki;Gorączka;gorączką
4106,B2,infant,niemowlę;niemowlęciem;niemowlęcia;niemowlakiem;niemowląt
4107,A1,finish,dokończ;dokończę;Skończę;wykończyć;dokończyć
4108,B1,producer,producentem;producent;producenta;Producent;producentowi
4109,B1,platform,platformę;platformy;peronie;platformie;platforma
4110,B1,hamilton,
4111,B1,suspension,zawieszenie;zawieszenia;zawieszony;zawieszeniu;Zawieszenie
4112,B2,programming,programów;Przerywamy;programy;programem;programie
4113,B1,construct,skonstruować;konstrukcja;konstrukcję;konstrukcji;budowy
4114,B1,andrew,
4115,B1,demonstration,demonstracja;demonstrację;demonstracji;Demonstracja;demonstracje
4116,A1,uncle,wujek;wujka;wujkiem;wuj;wuja
4117,B1,universe,wszechświat;wszechświecie;wszechświata;Wszechświat;wszechświatem
4118,B2,crew,załoga;załogę;Załoga;załogą;załodze
4119,B1,possess,opętać;posiąść;posiadać;Posiadam;posiadają
4120,A2,belonging,należący;należące;należącego;należącą;należąca
4121,B1,diagram,schemat;wykres;Schemat;schematu;Narysować
4122,B1,herein,prawdy./;wyrażone;odzwierciedlają;autorów;podkreślić
4123,A1,monday,poniedziałek;poniedziałku;poniedziałki;poniedziałkowym;poniedziałkowy
4124,A2,pc,
4125,B1,pale,blady;blada;blado;blade;bladą
4126,A1,collect,Zbieram;zbieram;zbierają;koszt;zbierać
4127,B2,issue,wydanie;kwestii;wydać;kwestia;problemem
4128,B2,seal,pieczęć;pieczęci;Pieczęć;foka;foki
4129,A1,introduce,przedstawić;Przedstawię;przedstawisz;Przedstawisz;przedstaw
4130,A1,buying,kupuję;kupując;kupowanie;Kupujesz;Kupuję
4131,B1,oklahoma,
4132,B1,kentucky,
4133,B1,colony,kolonii;kolonia;kolonię;koloni;kolonią
4134,B1,secret,sekret;sekretem;sekretny;sekretne;sekretu
4135,B2,versus,kontra;vs;Dobro;pojedynek;porównaniu
4136,A2,wider,szersze;szerzej;szerszy;Szerzej;szerszego
4137,B1,simulation,
4138,A2,precise,precyzyjne;precyzyjny;precyzyjna;precyzyjnym;precyzyjnie
4139,B2,expectations,oczekiwania;oczekiwań;oczekiwaniom;oczekiwaniami;najśmielsze
4140,B1,fallen,poległych;upadłych;upadły;wypaść;spaść
4141,A1,yours,wasz;wasze;Twoje;należy;Twoja
4142,A1,everybody,wszystkimi;Witam;inni;wiedzą;Każdy
4143,B2,allied,aliantów;alianckie;zjednoczone;sojusznikiem;alianckich
4144,A1,fruits,owoce;owoców;warzywa;owocami;owocach
4145,B1,deed,uczynek;czyn;uczynkiem;czynem;czynu
4146,B1,immigration,imigracyjnego;imigracji;imigracyjnym;Imigracyjnego;imigrantów
4147,B2,disorder,zaburzenie;pourazowego;Zaburzenie;nieporządek;lękowe
4148,B1,sacred,święte;świętą;świętość;świętości;świętej
4149,A2,surprised,zaskoczony;zaskoczona;Dziwię;zdziwiony;zaskoczonego
4150,A2,supports,wspiera;popiera;Wspiera;popierają;wspierają
4151,B2,conduct,zakłócanie;postępowanie;postępowania;prowadzenia;zachowania
4152,A1,airport,lotnisko;lotnisku;lotniska;Lotnisko;Jadę
4153,A1,butter,masło;masła;orzechowe;masłem;Masło
4154,B2,employ,zatrudniam;zatrudniają;zatrudniamy;Zatrudniam;zatrudniać
4155,B1,altogether,Razem;sumie;całkowicie;inna;zupełnie
4156,A1,stronger,silniejszy;silniejsza;mocniejszego;silniejsi;silniejsze
4157,A1,heading,Zmierza;zmierzają;Kieruje;zmierzamy;Jedzie
4158,A2,laughed,śmiali;śmiał;śmialiśmy;śmiałem;śmiałam
4159,B2,comprising,
4160,A2,tip,napiwek;cynk;napiwku;lodowej;wierzchołek
4161,A1,classroom,klasie;klasa;klasę;sala;lekcjach
4162,B1,crossing,przekraczania;przekroczenia;przekroczenie;przejściu;przekraczać
4163,B2,computed,Obliczyłem;obliczyłem;zaprogramowany;Orbita;Drugiej
4164,B1,tract,pokarmowym;pokarmowego;pokarmowy;przewodu;dróg
4165,A2,max,maksymalnie;maksa;maksimum;Maksymalnie;maxa
4166,A2,villages,wiosek;wioski;wioskach;wsie;wsiach
4167,B1,demanded,zażądał;zażądała;Zażądał;żądał;zażądali
4168,B2,injured,rannych;ranny;ranna;kontuzjowany;rannego
4169,A2,viii,VIII;VllI;Sylvii;ściął;zapragnął
4170,B2,fiber,włókno;włókna;błonnika;węglowego;błonnik
4171,B1,kg,kg;ważący;80-90;2.5;kilogramów
4172,B2,utilities,wliczone;media;elektryczność;mediów;budynki
4173,B1,sessions,sesje;sesji;sesję;spotkań;terapii
4174,B1,jean,
4175,A2,acted,działał;zachowałam;zachowywałem;Zachowałem;zachowałem
4176,B1,reputation,reputację;reputacja;reputacji;reputacją;wyprzedza
4177,B1,wright,
4178,B2,inspector,inspektor;inspektorze;inspektorem;inspektora;Inspektor
4179,A1,colored,kolorowych;kolorowy;kolorowe;kolorowego;kolorowi
4180,B2,thesis,tezy;tezę;dyplomową;teza;dyplomowej
4181,B2,interpreted,zinterpretować;interpretować;zinterpretował;interpretacji;uczeni
4182,A2,shut,Zamkniesz;uciszyć;zamknę;zamkniesz;zamknął
4183,A2,worst,najgorsze;najgorszego;najgorszych;najgorszą;Najgorszy
4184,B1,organ,organów;organ;dawcą;organach;organem
4185,B1,varies,Różnie;różnie;zmienny;waha;zależności
4186,A1,studying,studiuje;studiując;studiuję;Studiuję;studiowałem
4187,B1,ye,ye;Porzućcie;wchodzicie;wszelką;słuchajcie
4188,A2,earned,Zasłużyłeś;Zasłużyłaś;Zasłużyłem;zasłużyłeś;Zarobiłem
4189,A2,rating,rating;gwiazdek;rankingu;oglądalności;oglądalność
4190,B1,ethics,etyki;etykę;etyce;etyka;etyką
4191,A1,beings,Istoty;istotami;istot;ludzkimi;istoty
4192,B1,account,Konto;rachunku;koncie;kont;rachunek
4193,B1,publishers,wydawcy;wydawcami;Wydawcy;wydawcom;wydawcę
4194,A2,spaces,przestrzenie;ciasnych;pomieszczeniach;pomieszczeń;zamkniętych
4195,B2,resident,rezydenta;mieszkaniec;mieszkańcem;mieszkańca;rezydentka
4196,B2,attributed,przypisane;przypisał;przypisać;przypisano;przypisany
4197,B1,recovered,odzyskaliśmy;wyzdrowiała;wyzdrowiał;odzyskali;odzyskał
4198,A1,insured,ubezpieczony;ubezpieczone;ubezpieczona;ubezpieczyć;ubezpieczenie
4199,A2,drive,napęd;dysku;dysk;prowadzę;przejechać
4200,B1,publisher,wydawca;wydawcy;wydawcą;wydawcę;Wydawca
4201,B2,schemes,intrygi;intryg;spisków;schematy;planami
4202,B1,last,Ostatni;ostatniego;ostatnia;ostatnią;zeszłej
4203,B2,competent,kompetentny;kompetentna;kompetentnym;kompetentnego;kompetentnych
4204,B1,preserved,zachowane;zachowany;zachowana;zakonserwowana;zachowały
4205,A1,stand,stój;znoszę;stoisz;wstać;stanąć
4206,B1,termination,zwolnienie;bezprawne;wypowiedzenie;niesłuszne;bezpodstawne
4207,A1,tubes,rurki;wyrzutnie;rurkami;tuby;tubki
4208,B1,franklin,Franklin;Franklina;Franklinem;Roosevelta;wodny
4209,B1,exploration,eksploracja;odkrywanie;odkrywania;badawczych;wyprawy
4210,B1,con,con;przekręt;przekrętu;Vaya;Dios
4211,B1,laboratories,laboratoria;laboratoriów;laboratoriach;niezwiązane;Spaliłeś
4212,B1,joe,Joe;Joego;Don;kawę;kawy
4213,B1,semi,półfinale;bliźniak;wpół;61;kontra
4214,A2,instant,natychmiastowa;natychmiastową;mgnieniu;Natychmiast;oka
4215,A1,surprise,niespodzianka;niespodziankę;zaskoczyć;Niespodzianka;zaskoczenia
4216,B1,refuse,Odmawiam;odmówić;odmówię;odmawiam;odmówisz
4217,B1,transit,tranzytowe;gloria;transporcie;tranzytowych;tranzytowy
4218,A2,pride,dumę;duma;dumy;dumą;Duma
4219,B1,jan,
4220,B1,furnish,umebluję;księstwo;tomy;wyposażyć;biedaków
4221,B1,escape,ucieczka;ucieczkę;uciekniesz;ucieczce;ucieknie
4222,B1,marshall,marszałek;marszałka;Marszałek;Marshallem;straży
4223,B1,lumber,tarcicę;budulec;drewno;drewnem;desek
4224,B1,preservation,wytycznych;historycznych;przyrody;ochronie;zachowaniu
4225,A2,bars,barów;barach;bary;kraty;sztabek
4226,A2,stomach,żołądek;żołądka;żołądku;brzuch;żołądkiem
4227,B1,allocation,przydział;zasobów;przydziału;aktywów;konwent
4228,B1,indication,wskazówką;wskazań;wskazywało;wskazówka;wskazówkę
4229,B1,recommend,polecić;polecam;Polecam;Zalecam;zalecam
4230,B2,ease,Spocznij;spocznij;Spocznijcie;złagodzić;łatwością
4231,A1,pick,wybierz;odbierz;podnieść;wybrać;odebrać
4232,B1,merchant,kupca;kupiec;kupcem;Kupiec;handlarz
4233,A2,ions,
4234,B1,arizona,Arizonie;Arizony;Arizona;Robbins;pokażmy
4235,A2,dam,tamy;tamę;tama;tamie;Tama
4236,B2,exclusively,wyłącznie;wyłączność;używany;specjalnie;członków
4237,A2,titles,tytuły;tytułów;tytułami;bony;napisy
4238,B1,farming,rolnictwo;rolnictwa;rolnictwie;uprawy;rolnicze
4239,B2,inadequate,nieodpowiedni;niewystarczające;nieadekwatne;nieodpowiednia;niewystarczająca
4240,A2,violent,brutalny;gwałtowny;agresywny;brutalne;gwałtowne
4241,A2,convenient,wygodne;dogodne;wygodnie;dogodnie;wygodna
4242,B2,implement,wdrożyć;wprowadzenia;zrealizować;narzędziem;wprowadzić
4243,B2,assess,ocenić;oszacować;oceni;ocenił;ocena
4244,A2,appreciate,Doceniam;Doceniamy;doceniają;doceni;docenić
4245,B1,algorithm,
4246,A1,dried,suszone;wyschła;wyschły;wysuszone;suszonych
4247,B1,personally,osobiście;Osobiście;bierz;brać;podziękować
4248,B1,tion,
4249,B2,aluminum,aluminium;aluminiowe;Aluminium;tlenek;folia
4250,A2,nobody,nikim;Nikogo;nikomu;widział;nikogo
4251,A2,slave,niewolnikiem;niewolnik;niewolnika;niewolnicą;niewolnica
4252,B2,serial,seryjnymi;seryjne;morderców;zabójców;Numer
4253,A2,reveal,ujawnię;ujawnić;ujawni;ujawniać;ujawnienia
4254,B2,flexible,elastyczny;elastyczna;elastyczne;giętka;giętki
4255,A1,turkey,indyka;indyk;indykiem;Indyk;indycze
4256,A1,wished,życzyłem;życzyłam;życzył;życzenie;chciałby
4257,B1,incidence,
4258,B1,relate,odnieść;odnoszą;odnosić;nawiązać;związek
4259,B1,massive,masywne;masywny;rozległy;potężne;skalę
4260,B1,diffusion,
4261,B1,links,spinki;mankietów;linki;spinek;powiązań
4262,A1,shoulders,ramiona;barkach;ramion;Ramiona;barana
4263,B1,patient,pacjenta;pacjent;pacjentem;cierpliwy;pacjentka
4264,A1,mothers,matek;matkami;matkach;matkom;Matki
4265,B1,breeding,hodowli;rozmnażania;hoduje;wylęgarnia;hodowlę
4266,A2,point,uwaga;punkt;punktu;pewnym;sens
4267,B1,mount,dosiąść;zamontować;Mount;zorganizować;ratunkową
4268,A1,liked,Lubiłem;Lubiłam;Lubił;lubiłem;Podobało
4269,B1,sub,podwodną;podwodny;podwodnej;podwodna;podwodnego
4270,A2,placing,umieszczenie;umieszczając;umieszcza;Aresztuję;umieścić
4271,B1,connecticut,
4272,B1,masses,mas;masy;masom;Masy;masami
4273,B1,baker,piekarza;piekarzem;piekarz;Piekarz;piekarni
4274,B1,beliefs,przekonania;wierzenia;przekonań;wierzeń;przekonaniami
4275,A1,holes,dziur;otwory;dołków;dziurki;dziurami
4276,B1,darkness,ciemność;ciemności;mrok;Ciemność;ciemnością
4277,B1,acquire,nabyć;pozyskać;zdobycia;przejąć;umiejętności
4278,B2,ridge,grzbiet;grani;grzbietu;Ridge;grzbietem
4279,B1,acre,akr;akra;akrze;hektar;hektara
4280,A1,computers,komputery;komputerów;komputerach;komputerze;komputera
4281,B1,remedy,remedium;zaradzić;lekarstwem;Lekarstwo;leku
4282,B1,parameter,parametry;Melduję;Driscoll;Przejrzyj;powiadom
4283,B2,numerical,liczebną;objawi;sekwencja;zarzutami;Prezes
4284,A2,castle,zamku;zamek;Zamek;zamkiem;Zamku
4285,A1,cleaning,sprzątanie;sprzątania;czyszczenie;sprzątaczka;porządki
4286,B2,crucial,kluczowe;kluczowy;decydujące;kluczowa;decydujący
4287,B1,inhabitants,mieszkańców;mieszkańcy;mieszkańcami;Mieszkańcy;mieszkańcach
4288,B1,protective,opiekuńczy;ochronnym;ochronną;ochronne;nadopiekuńczy
4289,A1,wearing,Nosisz;ubrana;nosiła;noszą;noszę
4290,A2,default,walkowerem;domyślny;ustawieniach;instrumenty;pożyczek
4291,A1,bands,zespoły;zespołów;zespołami;Zespoły;opaski
4292,A2,leather,skórzane;skórzany;skórzanych;skórzanym;skórzanego
4293,B2,undoubtedly,niewątpliwie;wątpienia;Niewątpliwie;zapewne;pewnością
4294,A1,faster,szybciej;szybszy;szybsze;szybsza;szybsi
4295,B2,alliance,sojusz;sojuszu;przymierze;przymierza;sojuszem
4296,A2,automatically,automatycznie;Automatycznie;automatyczne;Drzwi;razu
4297,A2,scales,łuski;łuskami;szalę;szale;wag
4298,B1,arbitration,
4299,B1,gentlemen,dżentelmeni;dżentelmenów;panom;panów;państwu
4300,B2,dismissed,oddalona;rozejść;Rozejść;Odmaszerować;Oddalam
4301,A2,wooden,drewniane;drewniany;drewnianą;drewnianych;drewnianym
4302,B1,grave,grób;grobu;grobie;grobem;płytkim
4303,A1,feels,Czuje;uczucie;wrażenie;uważa;czuje
4304,B1,pakistan,
4305,B2,fisheries,łowisk;dostawców;kompleksy;Rolnictwa;rybołówstwa
4306,B2,converted,nawrócił;nawrócony;katolicyzm;zamienione;wyznanie
4307,B1,gravity,grawitacji;grawitację;grawitacją;Grawitacja;powagę
4308,B2,commercial,reklamę;reklamie;reklama;reklamy;komercyjne
4309,B2,educated,wykształcony;wykształcona;wykształceni;wykształconym;wykształconych
4310,B1,anger,gniew;gniewu;złość;gniewem;złości
4311,A2,desert,pustyni;pustynię;pustynia;Pustynia;pustynią
4312,A2,string,sznurek;sznurka;smyczkowy;sznurku;sznurkiem
4313,B1,intense,intensywne;intensywny;intensywna;intensywnego;intensywnie
4314,B1,don,lubię;obchodzi;sądzę;znam;wiemy
4315,B1,alternatives,alternatywy;alternatywę;alternatywa;opcje;rozwiązania
4316,A2,discover,odkryć;odkryjesz;odkryjemy;odkryję;odkryją
4317,B1,definitely,zdecydowanie;Zdecydowanie;definitywnie;pewnością;całą
4318,A1,thinks,Uważa;Myśli;sądzi;uważa;twierdzi
4319,A2,line,szeregu;linią;kolejki;linia;mety
4320,A1,handed,wręczył;pustymi;pokolenia;przekazał;podał
4321,B1,indirect,pośredni;pośrednim;pośredniego;rakietowym;pośrednio
4322,B2,servant,sługą;służącą;służącego;sługa;służącym
4323,B1,regards,Pozdrów;pozdrów;pozdrowić;odniesieniu;Pozdrowienia
4324,A2,deaths,zgonów;zgony;śmiercią;Ich;wspólnego
4325,B2,tail,ogon;ogonie;ogona;ogonem;Ogon
4326,A2,bases,baz;bazami;Bazy;lotnicze;obstawione
4327,B1,occasions,okazjach;okazje;Wielokrotnie;sytuacjach;wielokrotnie
4328,B1,preserve,rezerwat;rezerwatu;rezerwacie;przyrody;zabezpieczyć
4329,B1,arrest,aresztować;aresztujesz;aresztowaniu;aresztuje;aresztujemy
4330,B1,dividends,dywidendy;dywidendę;profity;korpus;ciosy
4331,A2,anyway,owak;siak;mimo;Przynajmniej;właściwie
