id,cefr_level,word,wordpl
4672,B2,subsidies,"subsydia, dotacje, subwencje"
4673,B2,moderately,"średnio, umiarkowanie"
4674,B1,deprived,"pozbawiony, zubożały"
4675,B2,utilize,"wykorzystywać, utylizować"
4676,B2,retreat,"wycofywać się, odwrót, ustronie"
4677,B1,frost,"mróz, szron"
4678,B2,spine,"kręgosłup, kolec"
4679,B1,portable,przenośny
4680,B1,grabbed,"chwycić, złapać"
4681,B2,dock,"dok, dok portowy, basen portowy, dokować, wpłynąć do portu, ława oskarżonych, szczaw"
4682,B2,refuge,"azyl, schronienie, wyspa azylu"
4683,A2,brake,"hamulec, gąszcz, zarośla, hamować"
4684,B1,broadcast,"nadawać, emitować, wysyłać, rozpowszechniać, transmisja, audycja, nadawanie"
4685,B1,pause,"pauza, przerwa, przerywać, zatrzymywać, zatrzymywać się"
4686,B2,cathedral,katedra
4687,B1,impaired,"upośledzony, osłabiony, nadwyrężony"
4688,A1,jacket,"kurtka, marynarka, obwoluta"
4689,A1,ghost,"duch, widmo, upiór, zjawa, nawiedzać"
4690,B2,embassy,"ambasada, przedstawicielstwo dyplomatyczne"
4691,B1,designer,"projektant, projektantka"
4692,B2,tribute,"danina, haracz, hołd, trybut, wyrazy uznania"
4693,B2,attributable,"przypisywalny, możliwy do przypisania"
4694,B2,inclusive,"obejmować, zawierać, inkluzywny, ogólny, całościowy, globalny, łączny, włącznie z"
4695,A2,systemic,"systemowy, ogólnoustrojowy"
4696,B2,diesel,silnik wysokoprężny
4697,B2,devised,"opracować, wymyślić"
4698,A1,pasture,"pastwisko, wypas, wypasać, paść się"
4699,A2,screw,"śruba, wkręt, przykręcać, przymocowywać, pieprzyć, robić kogoś, oszukiwać, zapomnieć, zignorować"
4700,B2,gamma,gamma
4701,B2,conditional,"warunkowy, zależny"
4702,B2,dorsal,grzbietowy
4703,B2,dir,katalog
4704,B2,perry,"cydr gruszkowy, gruszecznik"
4705,A2,cheek,"policzek, bezczelność, tupet"
4706,B2,inequality,nierówność
4707,B1,react,reagować
4708,A1,rabbit,królik
4709,B1,northwestern,północno-zachodni
4710,B1,bark,"kora, szczeknięcie, szczekać, warczeć, barka"
4711,B1,stupid,głupi
4712,B1,fellowship,"towarzystwo, bractwo, wspólnota, stowarzyszenie, stypendium naukowe"
4713,B2,founder,"założyciel, fundator, odlewnik, zatonąć, osiąść na mieliźnie, kulawić"
4714,A2,slide,"poślizgnąć się, osuwać się, wsunąć, zjeżdżalnia, slajd"
4715,B2,consecutive,"kolejny, następny"
4716,B2,magnesium,magnez
4717,B2,magistrate,"sędzia pokoju, magistrat"
4718,B1,magnificent,"wspaniały, świetny, okazały"
4719,A2,kissed,"całować, pocałować"
4720,A2,formulated,"formułować, sformułować, sformułowany"
4721,B2,rna,kwas rybonukleinowy (RNA)
4722,B2,biblical,biblijny
4723,B2,ment,–ment (przyrostek rzeczotwórczy)
4724,A2,pity,"litość, współczuć, żałować"
4725,B2,privately,prywatnie
4726,B2,pearl,perła
4727,A1,saturated,nasycony
4728,A2,elevator,winda
4729,B1,cure,"lek, lekarstwo, kuracja, leczyć, peklować"
4730,B2,suppression,"ograniczenie, zakazanie, zduszenie, stłumienie, zatajenie"
4731,A2,weighing,ważenie
4732,A2,brave,odważny
4733,A2,fork,"widelec, widły, widełki, rozwidlenie, rozgałęzienie, odnoga, rozwidlać się"
4734,B1,excellence,"doskonałość, perfekcja"
4735,B2,stake,"pal, kołek, kłonica, stawka, udział, obstawiać, ryzykować"
4736,B2,hart,jeleń
4737,A2,beg,"błagać, żebrać, błaganie"
4738,B2,provisional,"tymczasowy, prowizoryczny"
4739,B1,boots,"buty, kozaki"
4740,B2,civic,"miejski, obywatelski"
4741,B2,turnover,"obrót, rotacja, fluktuacja, utrata piłki"
4742,B2,psychiatry,psychiatria
4743,A2,horror,"przerażenie, groza, zgroza, wstręt, odraza, horror, film grozy"
4744,B2,rhetoric,"retoryka, retoryczny"
4745,B1,orbit,"orbita, oczodół, zasięg, okrążać, orbitować"
4746,B2,irradiation,"napromienianie, naświetlanie, napromieniowanie"
4747,A1,smell,"czuć, zapach, wąchać, pachnieć, wonieć, śmierdzieć, węch"
4748,B1,unified,"zjednoczony, zunifikowany"
4749,B1,desperate,"zdesperowany, desperacki, rozpaczliwy"
4750,B2,unchanged,niezmieniony
4751,B1,competitors,"konkurenci, rywale"
4752,B1,beloved,"ukochany, umiłowany, drogi"
4753,B2,invariably,"niezmiennie, stale"
4754,A2,midnight,północ
4755,A2,script,"skrypt, scenariusz, tekst, rękopis, arkusz egzaminacyjny, pismo"
4756,B1,straw,"słoma, słomka, słomiany"
4757,B2,resigned,zrezygnowany
4758,B2,rape,"gwałt, rzepak, gwałcić"
4759,B2,discrete,"oddzielny, odrębny, dyskretny, rozdzielny, izolowany"
4760,B2,wealthy,"majętny, zamożny, bogaty, zasobny"
4761,B2,alien,"cudzoziemiec, cudzoziemka, obcy, cudzoziemski"
4762,B2,nursery,"szkółka, żłobek, wylęgarnia, wychowalnia"
4763,A1,borrowing,zapożyczenie
4764,B2,invalid,"niepoprawny, błędny, niewłaściwy, inwalidzki, inwalida, zwolnić ze służby ze względu na stan zdrowia"
4765,B2,sage,"szałwia, mędrzec, mądry, rozważny"
4766,B1,obstacles,"przeszkody, utrudnienia"
4767,B2,cottage,"chata, chatka, domek letniskowy"
4768,B2,baptist,"baptysta, baptystyczny, chrzciciel"
4769,B2,complainant,"powód, powódka, strona powodowa, skarżący"
4770,B1,faint,"mdleć, zemdleć, nikły, słaby, omdlenie"
4771,B2,triangle,trójkąt
4772,B2,nato,"NATO, Pakt Północnoatlantycki"
4773,B1,monument,pomnik
4774,B2,ba,"ba, nawet, a nawet"
4775,B2,aqueous,"wodny, wodnisty"
4776,B2,brooks,"strumyk, potok"
4777,B2,infectious,"zakaźny, zaraźliwy"
4778,B2,motivated,zmotywowany
4779,A2,prevents,"zapobiega, uniemożliwia"
4780,B1,outward,"zewnętrzny, powierzchowny, na zewnątrz"
4781,B2,efficiently,"skutecznie, efektywnie"
4782,B1,instability,"niestabilność, chwiejność"
4783,B1,cole,kapusta
4784,B2,decisive,"decydujący, rozstrzygający, definitywny, zdecydowany, stanowczy"
4785,A2,episode,"epizod, odcinek"
4786,B2,concurrent,"równoczesny, jednoczesny, równoległy, współbieżny, zbieżny"
4787,B1,unpaid,"nieopłacony, niezapłacony, bezinteresowny"
4788,B1,hunger,"głód, pragnienie, tęsknota"
4789,B1,harbour,"port, przystań, schronienie, azyl, ukrywać, kryć, żywić"
4790,B2,gazette,"dziennik, gazeta, dziennik urzędowy"
4791,B1,crushed,"zmiażdżony, zgnieciony, zdruzgotany, załamany"
4792,B2,rebellion,"bunt, rebelia"
4793,B2,sanctions,sankcje
4794,B2,hardy,"wytrwały, wytrzymały, odporny (zwłaszcza na zimno), odważny, mężny"
4795,B2,dis,"obrażać, zniewaga"
4796,B2,hereafter,"odtąd, od tej pory, w przyszłości"
4797,B2,democrats,"demokraci, Partia Demokratyczna"
4798,B2,indictment,"oskarżenie, akt oskarżenia"
4799,B2,dispersion,"dyspersja, rozproszenie, rozszczepienie, rozejście się"
4800,B2,analogous,analogiczny
4801,B2,conspiracy,"spisek, zmowa, konspiracja"
4802,A2,licence,licencja
4803,B2,bailey,"dziedziniec, przedzamcze"
4804,B1,deaf,"głuchy, niedosłyszący"
4805,B1,favourable,"korzystny, przychylny, sprzyjający"
4806,B2,embrace,"uścisk, obejmować, przyjmować"
4807,A2,nationalism,nacjonalizm
4808,B2,feasibility,"możliwość, wykonalność, prawdopodobieństwo"
4809,B2,heirs,"spadkobiercy, dziedzice"
4810,B2,slender,"szczupły, smukły, zgrabny, strzelisty, drobny, wąski, niewielki"
4811,B2,affidavit,"pisemne oświadczenie pod przysięgą, zeznanie pod przysięgą"
4812,A2,earthquake,trzęsienie ziemi
4813,A2,stolen,"skradziony, ukradziony"
4814,A1,sixteenth,szesnasty
4815,B2,verification,"weryfikacja, sprawdzenie, potwierdzenie"
4816,B2,abortion,"aborcja, poronienie, przerwanie ciąży"
4817,B2,capitalist,"kapitalista, kapitalistyczny"
4818,B2,specialty,"specjalność, specjalizacja"
4819,A2,appliances,"urządzenia, sprzęt (AGD)"
4820,B1,tent,namiot
4821,B2,recruitment,"nabór, rekrutacja"
4822,B2,conquest,"podbój, konkwista, zdobycie"
4823,A1,presumption,"przypuszczenie, założenie, domniemanie, tupet, zarozumialstwo, zuchwała ufność"
4824,B1,fitness,"stosowność, zdatność, trafność, dostosowanie, sprawność, kondycja"
4825,A2,miners,"górnicy, kopacze"
4826,A2,reproductive,"reprodukcyjny, rozrodczy"
4827,B2,partition,"podział, rozdział, rozbiór, partycja, dzielić, rozdzielać"
4828,A2,instrumental,"pomocny, instrumentalny, narzędnik"
4829,B1,comedy,komedia
4830,B1,negotiated,"negocjować, wynegocjować"
4831,B2,turbine,turbina
4832,B1,overwhelming,przytłaczający
4833,B2,arctic,arktyczny
4834,B2,islamic,"islamski, muzułmański"
4835,B1,amazing,"niesamowity, fantastyczny, zdumiewający"
4836,B2,ego,"ego, jaźń, próżność"
4837,B2,idle,"bezczynny, leniwy, bezużyteczny, nieważny, próżny"
4838,A1,presumed,"przypuszczalny, domniemany"
4839,A2,fool,"głupek, błazen, oszukać, nabrać, zwieść"
4840,B1,tightly,"mocno, kurczowo, ciasno, szczelnie"
4841,B2,optimum,"optimum, optymalny, korzystny"
4842,A1,baseball,baseball
4843,B2,bloody,"krwawy, zakrwawiony, cholerny, przeklęty, jak cholera"
4844,B2,offshore,"przybrzeżny, morski, zagraniczny, na pełnym morzu, przenosić produkcję za granicę"
4845,B2,confronted,"skonfrontowany, postawiony w obliczu, konfrontować, stawiać w obliczu"
4846,B2,popularity,popularność
4847,B2,reclamation,"odzyskiwanie, odzysk, rekultywacja, reklamacja"
4848,A2,israeli,"izraelski, Izraelczyk, Izraelka"
4849,B2,inherited,"odziedziczony, dziedziczny, dziedziczony, odziedziczyć"
4850,A1,seventeen,"siedemnaście, 17, siedemnastka"
4851,B2,symmetry,symetria
4852,B2,carcinoma,"rak, nowotwór złośliwy"
4853,B1,humor,humor
4854,B1,simplified,uproszczony
4855,B1,endless,"niekończący się, nieskończony, niezliczony, niewyczerpany"
4856,B2,rival,"rywal, konkurent, przeciwnik, konkurencyjny, rywalizować, równać się"
4857,A2,blame,"wina, winić, obwiniać"
4858,B2,marsh,"bagno, moczar"
4859,B1,boom,"boom, bum, hossa, rozkwit, wzrost, skok, rozwijać się, prosperować"
4860,B2,tuition,"czesne, nauczanie, szkolenie"
4861,B2,substantive,"konkretny, rzeczywisty, faktyczny, merytoryczny, rzeczownikowy"
4862,B1,conformity,"zgodność, zbieżność, dostosowanie, przystosowanie, konformizm"
4863,B2,sensor,"czujnik, matryca"
4864,B2,analogy,analogia
4865,B2,optional,"opcjonalny, dowolny, fakultatywny, nieobowiązkowy"
4866,B2,drift,"dryf, przesuwanie, odchylenie, nanos, dryfować, przemieszczać się, wędrować, błądzić"
4867,A2,nearer,bliżej
4868,B2,prevalence,"rozpowszechnienie, powszechność, chorobowość"
4869,B2,intrinsic,"wewnętrzny, rzeczywisty, samoistny"
4870,B1,refund,"refundować, zrefundować, zwracać, zwrócić, zwrot"
4871,B2,critique,"krytyka, recenzja, krytykować"
4872,B2,crane,"dźwig, żuraw, podnosić, wyciągać"
4873,B2,rim,"obrzeże, brzeg, krawędź, tworzyć obrzeże"
4874,B1,stir,"ruch, poruszenie, wzburzenie, podniecenie, zamieszanie, wrzawa, poruszać, mieszać"
4875,B2,secular,"świecki, niereligijny"
4876,B2,hindu,"hinduski, hindus"
4877,B2,psychiatric,psychiatryczny
4878,B2,wireless,"bezprzewodowy, radiowy, radioodbiornik, urządzenie nadawcze"
4879,B2,honourable,"zaszczytny, honorowy, uczciwy, czcigodny"
4880,B1,accustomed,"przyzwyczajony, zwyczajowy, typowy"
4881,B1,herd,"stado, tabun, horda, tłum, zebrać się, wypasać"
4882,B1,devotion,"poświęcenie, oddanie, dewocja"
4883,B2,materially,materialnie
4884,B2,hood,"kaptur, osłona, daszek przeciwsłoneczny, maska (silnika)"
4885,B2,nuts,"orzechy, nakrętki, zwariowany"
4886,A2,lend,"pożyczać, pożyczyć"
4887,A1,grandmother,"babcia, babunia"
4888,B1,install,"instalować, zainstalować"
4889,B1,possesses,"posiadać, mieć"
4890,B2,cerebral,"mózgowy, intelektualny"
4891,B1,terrorism,terroryzm
4892,B2,marital,małżeński
4893,A1,dish,"talerz, potrawa, danie, naczynie"
4894,B2,nitrate,azotan
4895,B2,gang,"gang, banda, brygada, paczka"
4896,A2,advertisement,"reklama, ogłoszenie, anons"
4897,B2,exposition,"ekspozycja, wystawa"
4898,B1,respectfully,z poważaniem
4899,B2,registrar,"urzędnik stanu cywilnego, sekretarz uczelni, rejestrator, archiwariusz, inwentaryzator"
4900,A1,singer,"piosenkarz, piosenkarka, śpiewak, śpiewaczka"
4901,B2,repetition,"powtórzenie, powtórka"
4902,B1,controversial,"kontrowersyjny, sporny"
4903,B2,conspicuous,"oczywisty, rzucający się w oczy, widoczny, wyraźny"
4904,B1,lighter,"zapalniczka, lichtuga"
4905,B2,oecd,"OECD, Organizacja Współpracy Gospodarczej i Rozwoju"
4906,B2,assn,"stowarzyszenie, zrzeszenie"
4907,B2,madame,"pani, szanowna pani"
4908,B2,stack,"stos, sterta, stóg, komin (przemysłowy), wieża (stos), układać w stos, układać, ustawiać jeden na drugim"
4909,B2,thailand,Tajlandia
4910,B2,ram,"baran, taran, bijak, suwak, walić, taranować"
4911,B2,issn,"ISSN, Międzynarodowy Znormalizowany Numer Wydawnictwa Ciągłego"
4912,A2,mysterious,tajemniczy
4913,A1,insulation,"odizolowanie, oddzielenie, izolacja"
4914,B1,basement,"piwnica, suterena"
4915,B2,gauge,"wskaźnik, miernik, kaliber, rozstaw toru, -mierz, mierzyć, oceniać, ustalać, kalibrować"
4916,B2,cavalry,"kawaleria, konnica, kawaleryjski"
4917,B2,quest,"poszukiwanie, wyprawa, zadanie, poszukiwać"
4918,B2,fcc,"FCC, Federalna Komisja ds. Komunikacji"
4919,A2,costa,żebro
4920,B2,docket,"kwit, paragon, wykaz, manifest, wykaz spraw (w sądzie), wokanda, lista przewozowa"
4921,B1,forbidden,"niedozwolony, zabroniony"
4922,A2,softly,"delikatnie, lekko, łagodnie, cicho, miękko"
4923,B1,cruel,okrutny
4924,B1,loyal,"lojalny, wierny"
4925,B1,bet,"zakład, obstawianie, zakładać się, obstawiać, stawiać, postawić"
4926,B1,attraction,"atrakcja, atrakcyjność, przyciąganie, pociąg (seksualny), pożądanie"
4927,B2,instantly,"natychmiast, bezzwłocznie, natychmiastowo, momentalnie"
4928,A1,email,"e-mail, email, mail, elektroniczny, wysłać (e-mail)"
4929,B2,excitation,"ekscytacja, pobudzenie, wzbudzenie"
4930,A2,gram,gram
4931,B1,surprisingly,"zaskakująco, zadziwiająco"
4932,B2,quasi,"niby, rzekomy, quasi"
4933,A1,insurer,ubezpieczyciel
4934,B2,pastor,"pastor, duszpasterz, proboszcz, pasterz (dosł.)"
4935,B2,caribbean,Karaiby
4936,B1,deserve,zasługiwać
4937,A1,bodily,"cielesny, fizyczny, materialny"
4938,A2,sewer,"kanał ściekowy, kanalizacja, krawiec, krawcowa"
4939,B2,exterior,"zewnętrzny, strona zewnętrzna, zewnętrze, wygląd zewnętrzny, powierzchowność"
4940,B2,ban,"zakazać, zabronić, zakaz"
4941,A1,legacy,"dziedzictwo, spuścizna, spadek"
4942,B2,transparent,przezroczysty
4943,B1,casual,"przypadkowy, dorywczy, swobodny, niedbały, luźny, na luzie"
4944,B2,preface,"wstęp, przedmowa"
4945,B2,cox,"sternik, sterować"
4946,B2,predominantly,"przeważnie, głównie"
4947,B2,annuity,"annuita, renta, opłata roczna"
4948,B2,carpenter,stolarz
4949,B1,despair,"rozpacz, rozpaczać"
4950,A2,basket,"kosz, koszyk"
4951,B1,alcoholic,"alkoholowy, alkoholik"
4952,B2,cortex,kora
4953,B2,fulfilled,"spełniony, zaspokojony, zrealizowany"
4954,B2,prescribe,"przepisywać, ordynować, zarządzać, nakazywać"
4955,B2,eminent,"znakomity, wybitny, dostojny, godny"
4956,B2,displaced,"wysiedlony, przesunięty, wyparty"
4957,B2,sensible,"rozsądny, sensowny, praktyczny"
4958,B2,causal,"przyczynowy, sprawczy"
4959,B2,utterly,"całkowicie, kompletnie, zupełnie"
4960,B2,mac,"Mac (komputer), komputer Mac, peleryna przeciwdeszczowa, płaszcz przeciwdeszczowy"
4961,B2,patch,"łata, naszywka, plaster, łatka (software), poprawka, skrawek ziemi, łatać, naprawiać"
4962,A2,harmful,szkodliwy
4963,A2,bonus,"bonus, premia, korzyść"
4964,B2,reimbursement,"zwrot kosztów, refundacja, rekompensata"
4965,A2,quit,"opuszczać, odchodzić, rezygnować"
4966,B2,ether,eter
4967,B2,billy,"pałka policyjna, kij policyjny, kozioł, menażka"
4968,A2,semester,semestr
4969,B1,poetic,"poetycki, poetyczny"
4970,B2,brigade,brygada
4971,B2,damn,"cholera!, do cholery!, cholerny, przeklęty, cholernie, niech szlag trafi, niech diabli wezmą, przeklinać, potępiać, skazywać na piekło"
4972,B2,dept,"dział, departament, wydział, katedra"
4973,B2,layout,"układ, rozmieszczenie, rozplanowanie"
4974,B2,comptroller,"rewident, księgowy, kontroler finansowy"
4975,B1,sculpture,"rzeźba, rzeźbiarstwo, rzeźbić"
4976,A2,dietary,dietetyczny
4977,A1,weekend,"weekend, weekendowy"
4978,B1,fortunate,"szczęśliwy, mieć szczęście"
4979,B1,recommends,"polecać, rekomendować"
4980,B1,lately,"ostatnio, niedawno"
4981,B1,prescription,"recepta, przepis (prawny), zalecenie"
4982,B1,decedent,"zmarły, denat"
4983,B2,vendor,"sprzedawca, dostawca, zleceniobiorca, handlowiec"
4984,B2,glands,"gruczoł, gruczoły"
4985,B2,contingent,"delegacja, kontyngent, warunkowy, zależny od, ewentualny, przypadkowy, uwarunkowany"
4986,B2,contraction,"kontrakcja, kurczenie się, skurcz, skurcz porodowy, skrót, forma skrócona"
4987,B2,pin,"szpilka, pinezka, bolec, zawleczka, przypiąć, spiąć, przymocować"
4988,B1,forehead,czoło
4989,B1,gesture,"gest, gestykulacja, gestykulować, czynić gest, skinąć (głową)"
4990,B2,mandate,"mandat, upoważnienie, pełnomocnictwo, zlecenie, polecenie, nakładać obowiązek, upoważniać, zlecać"
4991,B1,supporters,"zwolennik, zwolennicy, kibic, kibice"
4992,B1,recognizes,"rozpoznawać, rozpoznać, uznawać, uznać, zauważać, zauważyć, doceniać, uznawać za"
4993,B2,resumed,"wznawiać, wznowić"
4994,A1,excuse,"usprawiedliwienie, wytłumaczenie, wymówka, wybaczać, przepraszać"
4995,A1,chocolate,"czekolada, czekoladowy, kolor"
4996,B2,barley,jęczmień
4997,B2,lever,dźwignia
4998,B2,phd,"doktorat, doktor filozofii"
4999,B2,educators,"wychowawca, wychowawcy, pedagog, pedagodzy, nauczyciel, nauczyciele"
5000,B1,hip,"biodro, owoc dzikiej róży, modny, trendy, fajny"
5001,B2,whatsoever,"cokolwiek, jakkolwiek, w ogóle"
5002,B2,opponents,"przeciwnik, przeciwnicy, oponent, oponenci"
5003,B2,deliberate,"zamierzony, rozmyślny, umyślny, celowy, świadomy, rozważny, przemyślany, powolny, niespieszny, deliberować"
5004,B1,arabic,"arabski, język arabski, Arab, Arabka"
5005,B2,medication,"kuracja, leczenie, lek"
5006,B2,rectangular,prostokątny
5007,B2,viscosity,lepkość
5008,B1,convincing,"przekonujący, przekonywanie"
5009,B2,originated,"wywodzić się, pochodzić, zapoczątkować"
5010,B2,calibration,"wzorcowanie, kalibracja"
5011,B2,capitol,"kapitol, budynek parlamentu"
5012,B2,scarce,"rzadki, deficytowy, niedoborowy, trudno dostępny"
5013,B2,traders,"handlarz, handlarze, kupiec, kupcy, trader, traderzy"
5014,B2,trinity,"troistość, Trójca (Święta), trójka"
5015,A1,ps,"PS, postscriptum"
5016,B1,processor,procesor
5017,B1,pottery,"garncarstwo, ceramika, naczynia gliniane, garncarski, ceramiczny"
5018,B2,dissertation,"dysertacja, praca dyplomowa"
5019,B1,bounded,"ograniczony, ograniczać, wyznaczać granice"
5020,B2,jaw,szczęka
5021,B2,antigen,antygen
5022,A1,snake,wąż
5023,A2,ancestors,"przodek, przodkowie"
5024,B2,ranch,ranczo
5025,B2,erection,"wzwód, erekcja"
5026,B2,posed,"pozować, zadawać (pytanie), stawiać, przedstawiać"
5027,B2,mate,"kumpel, kolega, towarzysz, partner, małżonek, kojarzyć, łączyć w pary, rozmnażać się"
5028,B2,optimization,optymalizacja
5029,B1,poison,"trucizna, trutka, truć, otruć"
5030,B1,stamps,"znaczek, znaczki, pieczątka, pieczątki, stemplować"
5031,A1,impairment,"osłabienie, nadwyrężenie, uszkodzenie, uszczerbek"
5032,B1,curiosity,ciekawość
5033,A1,climbed,"wspinać się, wspiąć się"
5034,B2,rifle,"karabin, sztucer"
5035,B2,humble,"pokorny, skromny, upokarzać, poniżać"
5036,B2,savage,"dziki, okrutny, brutalny, bestialski, srogi, ostry, dzikus, poturbować, ostro skrytykować, zaatakować brutalnie"
5037,B2,drought,susza
5038,B2,obstruction,"przeszkoda, zator, obstrukcja"
5039,B2,scripture,"Pismo Święte, pismo, pisma, święty"
5040,B2,proximity,"bliskość, sąsiedztwo"
5041,B2,radioactive,"promieniotwórczy, radioaktywny"
5042,B1,detention,"zatrzymanie, areszt tymczasowy, pozbawienie wolności"
5043,A1,penal,"karny, karalny"
5044,B1,defensive,"obronny, defensywny, defensywa"
5045,B2,retrieval,"odzyskiwanie, odczytywanie, pobieranie, wyszukiwanie"
5046,B1,procedural,"formalny, proceduralny"
5047,B1,advocates,"obrońca, obrońcy, orędownik, orędownicy, rzecznik, rzecznicy, bronić, popierać"
5048,B1,corpus,"zbiór, dzieło, materiał językoznawczy, korpus"
5049,B2,nomination,"nominacja, nominowanie, wyznaczenie"
5050,B2,offenders,"przestępca, sprawca, wykroczeniowiec"
5051,B1,injected,"wstrzykiwać, wstrzyknąć"
5052,B2,focal,ogniskowy
5053,A2,fare,"pasażer, opłata za przejazd, jedzenie, danie, podróżować, jeść, radzić sobie"
5054,B2,viable,"realny, wykonalny, zdolny do życia"
5055,B2,destiny,przeznaczenie
5056,B2,grip,"ściskać, chwytać, uchwycić, dosięgnąć, pasjonować, fascynować, uścisk, chwyt, kontrola, panowanie, zacisk, uchwyt, przyczepność"
5057,B2,limb,"kończyna, konar"
5058,B2,congregation,"zgromadzenie, kongregacja, zebranie"
5059,A2,establishes,"ustanawiać, zakładać, nawiązywać, ugruntowywać"
5060,B1,mutually,wzajemnie
5061,B1,gratitude,wdzięczność
5062,A2,uniformity,"jednolitość, jednorodność, ujednolicenie"
5063,B2,harsh,"surowy, ostry, szorstki"
5064,B2,communism,komunizm
5065,A1,ruler,"linijka, władca"
5066,B2,undergraduate,"student, studentka"
5067,B2,sail,"żeglować, płynąć pod żaglami, żagiel, rejs, żaglówka, żaglica"
5068,B1,viewpoint,"punkt widzenia, stanowisko, punkt widokowy"
5069,B2,therapist,"terapeuta, terapeutka"
5070,B2,polar,"polarny, podbiegunowy, biegunowy"
5071,B1,hungarian,"węgierski, Węgier, Węgierka"
5072,B1,sighed,"wzdychać, westchnąć"
5073,B2,openly,"otwarcie, jawnie"
5074,B2,imperative,"imperatyw, tryb rozkazujący, rozkazujący, pilny, konieczny"
5075,A2,uniformly,"jednolicie, jednostajnie"
5076,B2,tonnage,tonaż
5077,B2,revival,"odrodzenie, ożywienie, renesans"
5078,A1,bee,pszczoła
5079,B2,query,"zapytanie, kwerenda, pytanie, zapytać, pytać, przesłuchać"
5080,B2,apex,"wierzchołek, szczyt, apeks"
5081,B2,altar,ołtarz
5082,B1,scanning,skanowanie
5083,B2,advisable,"wskazany, słuszny, celowy"
5084,B2,vascular,naczyniowy
5085,B2,prairie,preria
5086,B1,tragic,tragiczny
5087,B1,airlines,linie lotnicze
5088,B1,incorrect,"niepoprawny, błędny, niestosowny"
5089,B2,anchor,"kotwica, rzucać kotwicę, kotwiczyć, przywiązywać"
5090,A2,bride,"panna młoda, narzeczona, oblubienica"
5091,B1,philosopher,"filozof, filozofka"
5092,B1,accessories,akcesoria
5093,B2,sect,sekta
5094,A1,celebration,"uroczystość, świętowanie"
5095,B2,vacant,"wolny, pusty, nieobsadzony, opróżnić, opustoszeć"
5096,A2,resin,żywica
5097,B2,overtime,"nadgodziny, nadgodzina, dogrywka"
5098,B1,lightning,"błyskawica, piorun, błyskawiczny, błyskawicowy"
5099,B1,adviser,doradca
5100,A2,factual,"faktyczny, oparty na faktach"
5101,B2,compressed,"skompresowany, sprężony"
5102,B2,unstable,"niestabilny, niepewny, chwiejny, labilny"
5103,B2,stiff,sztywny
5104,B1,thumb,kciuk
5105,B1,charm,"czar, urok, amulet, talizman, czarować, oczarować"
5106,B2,meantime,"w międzyczasie, tymczasem"
5107,B1,builders,budowniczowie
5108,B1,goodness,"dobro, dobroć"
5109,A2,plantation,plantacja
5110,B2,skull,czaszka
5111,B2,quotations,cytaty
5112,B2,fibre,włókno
5113,B1,sorrow,"smutek, żal"
5114,B2,authentic,"autentyczny, oryginalny, wiarygodny"
5115,B2,flora,flora
5116,A1,nationality,narodowość
5117,B1,standardized,"znormalizowany, ujednolicony, standaryzowany"
5118,B1,champion,"czempion, czempionka, mistrz, obrońca, orędownik, bronić"
5119,B2,forthcoming,"nadchodzący, zbliżający się, nadchodzić, zbliżać się"
5120,A2,soda,"soda, woda sodowa, napój gazowany"
5121,B2,unlimited,nieograniczony
5122,B1,blessing,błogosławieństwo
5123,B2,confidential,"poufny, zaufany"
5124,B1,departmental,"wydziałowy, departamentalny, resortowy, oddziałowy"
5125,B2,superficial,"powierzchowny, powierzchniowy"
5126,B2,ass,"dupa, osioł"
5127,B2,nick,"ksywa, pseudonim, skaleczenie, kraść, aresztować"
5128,B1,parcel,paczka
5129,B2,preventive,"zapobiegawczy, prewencyjny"
5130,A2,secretion,sekrecja
5131,B2,stabilization,stabilizacja
5132,A2,troubled,"zatroskany, przygnębiony, przybity"
5133,B2,clarify,"wyjaśniać, wyjaśnić"
5134,B2,heretofore,"dotychczas, do tej pory"
5135,B1,chaos,chaos
5136,B2,weed,"chwast, marihuana"
5137,B2,precedent,precedens
5138,B1,mess,"bałagan, zamieszanie"
5139,A2,sauce,sos
5140,A1,closest,najbliższy
5141,B2,battalion,batalion
5142,A1,cooked,"gotowany, ugotowany"
5143,B1,deadline,"ostateczny termin, termin ostateczny"
5144,B2,morphology,morfologia
5145,B1,ferry,"prom, przewozić"
5146,B2,chip,"czips, frytka, układ scalony, odłamek, odprysk"
5147,B2,ceramic,"ceramika, ceramiczny"
5148,B2,misleading,"wprowadzający w błąd, mylący"
5149,A2,tune,"melodia, piosenka, dostrajać, stroić, regulować"
5150,B1,theft,kradzież
5151,B1,glorious,"wspaniały, chwalebny"
5152,B2,subordinate,"podwładny, podrzędny, podporządkować"
5153,B2,bc,p.n.e.
5154,B2,reversal,"odwrócenie, zwrot, zmiana kierunku, unieważnienie, uchylenie"
5155,B2,trout,pstrąg
5156,B2,sterling,"funt szterling, nienaganny"
5157,B2,trigger,"spust, cyngiel, wyzwalacz, wyzwalać, wywoływać"
5158,B2,dramatically,dramatycznie
5159,B1,earnest,"poważny, usilny, gorliwy, szczerość, zaliczka"
5160,B2,duplicate,"duplikować, kopiować, duplikat, wtórnik, podwójny"
5161,B2,abdominal,brzuszny
5162,B2,disciples,"uczeń, naśladowca, apostołowie"
5163,B1,responsive,"szybko reagujący, czuły"
5164,A2,invented,"wynaleźć, wynaleziony"
