external_id,front_text,back_text
1535,chopped,"posiekany, pokrojony, siekać, ciąć"
1536,pastoral,"sielankowy, pasterski, duszpasterski, pastoralny"
1537,fauna,"fauna, świat zwierzęcy"
1538,marrow,"szpik, rdzeń, istota"
1539,validation,"walidacja, weryfikacja, sprawdzenie, potwierdzenie, uprawomocnienie, zatwierdzenie"
1540,intellect,"intelekt, umysł, rozum, myślenie"
1541,revenge,"zemsta, mścić, pomścić"
1542,confederate,"sprzymierzeniec, konfederat, wspólnik, sprzymierzony, skonfederowany"
1543,interpersonal,międzyludzki
1544,recession,recesja
1545,semiconductor,półprzewodnik
1546,shepherd,pasterz
1547,buddha,Budda
1548,abruptly,"nagle, raptownie"
1549,neat,"gustowny, wykwintny, schludny, czysty, porządny, przyjemny, zgrabny, kształtny"
1550,exceptionally,wyjątkowo
1551,vocal,"wokalny, głosowy, wokal, wyrażać opinie, głośny, donośny"
1552,preferably,"najlepiej, najchętniej"
1553,yarn,"przędza, opowieść"
1554,solitary,"samotny, samotnik"
1555,trailer,"przyczepa, zwiastun"
1556,indicative,"wskazujący, tryb oznajmujący, orientacyjny"
1557,buck,"samiec, dolar, hasać, brykać, opierać się"
1558,conclusive,"rozstrzygający, niezbity, decydujący, ostateczny"
1559,ribs,"żebro, żebra"
1560,specificity,"specyfika, swoistość, specyficzność"
1561,swedish,"szwedzki, Szwed, Szwedka"
1562,inverse,"odwrotny, odwrotność"
1563,gambling,"hazard, gra hazardowa, hazardować"
1564,indebted,"zadłużony, zobowiązany, wdzięczny"
1565,liaison,"łącznik, kontakt, współpraca, romans, schadzka"
1566,utmost,"najwyższy, krańcowy, ostateczny, maksimum"
1567,fetal,"płodowy, embrionalny"
1568,healthcare,opieka zdrowotna
1569,suspicious,"podejrzliwy, podejrzany"
1570,asbestos,azbest
1571,deficient,"niewystarczający, niepełny, wadliwy, niedobór"
1572,dragon,smok
1573,ozone,ozon
1574,ineffective,nieskuteczny
1575,hypothetical,hipotetyczny
1576,tort,delikt
1577,definitive,"definitywny, pewny, ostateczny, miarodajny"
1578,preclude,"wykluczać, uniemożliwiać"
1579,adversely,"niekorzystnie, niepomyślnie"
1580,advent,"adwent, nadejście, nastanie, przybycie,"
1581,kinetics,kinetyka
1582,pad,"blok papieru, podkładka, mata, tampon, chata, mieszkanie, poduszka, wypychać, wyściełać"
1583,enlargement,powiększenie
1584,allegedly,"rzekomo, podobno, ponoć, przypuszczalnie"
1585,inquire,"dociekać, wypytywać, rozpytywać, indagować, zapytać"
1586,confess,"przyznawać się, wyznawać, spowiadać, wyznać"
1587,stance,"stanowisko, postawa"
1588,glow,"świecić, jarzyć się, żarzyć się, poświata, blask, żar"
1589,elasticity,elastyczność
1590,aperture,"otwór, szczelina, przysłona"
1591,cardinal,"kardynał, liczebnik główny, podstawowy, kardynalny"
1592,perpetual,"ciągły, wieczny, nieprzerwany, bezustanny"
1593,appreciable,"dostrzegalny, znaczny, pokaźny"
1594,resemblance,podobieństwo
1595,excludes,"wyklucza, pomija, wyłącza"
1596,practicable,wykonalny
1597,sermon,kazanie
1598,consequent,"wynikowy, następujący, konsekwentny"
1599,dome,"kopuła, sklepienie"
1600,platinum,"platyna, platynowy"
1601,coronary,wieńcowy
1602,retailers,"detaliści, sprzedawcy detaliczni"
1603,indemnity,"odszkodowanie, rekompensata, zadośćuczynienie"
1604,asylum,"azyl, schronienie, przytułek"
1605,foliage,"listowie, liście"
1606,lid,"dekiel, pokrywa, wieko, powieka, pokrywka"
1607,enlightenment,oświecenie
1608,cyclic,"okresowy, cykliczny"
1609,pneumonia,zapalenie płuc
1610,multitude,"mnogość, mnóstwo, tłum"
1611,oval,"owalny, owal"
1612,descended,"pochodzić z, zstępować, schodzić, opadać, zstąpił"
1613,prone,"skłonny, podatny, mający skłonność"
1614,czechoslovakia,Czechosłowacja
1615,chromatography,chromatografia
1616,admissible,"dopuszczalny, do przyjęcia"
1617,contingency,"ewentualność, przypadek, kontyngencja, nieprzewidziane zdarzenie, nieprzewidziane okoliczności"
1618,compassion,"współczucie, litość"
1619,compartment,"przedział, komora, przegroda, schowek"
1620,premier,"premier, pierwszy, główny"
1621,wartime,"czas wojny, wojenny"
1622,climatic,klimatyczny
1623,aforesaid,"wspomniany ,wyżej wymieniony, wspomniany powyżej"
1624,disregard,"lekceważyć, ignorować, lekceważenie"
1625,normative,"normatywny, powinnościowy, dyrektywalny"
1626,royalty,"królewskość, potęga królewska, członek rodziny królewskiej, tantiema, opłata licencyjna"
1627,temptation,"pokusa, kuszenie, pokus"
1628,patriotic,patriotyczny
1629,continuance,"trwanie, ciągłość, kontynuacja, ciąg dalszy"
1630,mobilization,mobilizacja
1631,stationery,"artykuły papiernicze, przybory papiernicze"
1632,acoustic,akustyczny
1633,leakage,"przeciekanie, upływ, wyciek"
1634,forfeiture,"konfiskata, utrata"
1635,recurrent,"powtarzać się, periodyczny, okresowy, nawracać, powracać, powtarzający się"
1636,squadron,"szwadron, eskadron, eskadra"
1637,explanatory,"objaśniający, wyjaśniający"
1638,tray,"taca, półmisek"
1639,revocation,"odwołanie, unieważnienie"
1640,geometric,geometryczny
1641,plaster,"plaster, banknot, mandat, tynk, gips, gips modelarski, gładź szpachlowa, tynkować, gipsować, oklejać, pokrywać, oblepiać, przyklejać, plastrować, pobić, zbić, zdziesiątkować, leżeć plackiem, płasko"
1642,surety,"gwarancja, poręczenie, żyrant"
1643,abbey,opactwo
1644,cock,"kogut, kurek"
1645,aerospace,"lotniczy, kosmiczny, przestrzeń kosmiczna, lotnictwo"
1646,contradictory,sprzeczny
1647,exaggerated,"przesadny, wyolbrzymiony, przesadzony"
1648,lobe,"płatek, płat, klapa"
1649,woven,"pleciony, tkany, utkany, tkane"
1650,viral,wirusowy
1651,lattice,"kratownica, krata"
1652,tonnes,tony
1653,microscopy,"mikroskopia, badanie mikroskopowe"
1654,imperialism,imperializm
1655,speculative,"spekulatywny, oparty na przypuszczeniach, teoretyczny, ryzykowny, spekulacyjny, ciekawski, wnikliwy"
1656,axial,osiowy
1657,embryo,"zarodek, embrion"
1658,astronomy,astronomia
1659,universally,"powszechnie, ogólnie, uniwersalnie"
1660,flint,"krzemień, krzesiwo, krzemienny"
1661,resurrection,zmartwychwstanie
1662,shit,"gówno, sraczka, srać, kurwa, oszukiwać, żartować, gówniany, kiepski, niemiły, obrzydliwy, okropny, kanalia"
1663,advantageous,"korzystny, pożyteczny"
1664,racism,rasizm
1665,pollen,"pyłek, pyłek kwiatowy"
1666,persistence,"uporczywość, wytrwałość"
1667,epidemic,"epidemia, epidemiczny"
1668,workforce,siła robocza
1669,indifferent,"obojętny, marny, mierny"
1670,rotor,"rotor, wirnik"
1671,legitimacy,"legalność, prawowitość, zasadność, legitymizacja"
1672,archaeological,archeologiczny
1673,unanimously,"jednomyślnie, jednogłośnie, zgodnie"
1674,saline,"sól fizjologiczna, roztwór soli, słony, solny"
1675,supervised,"nadzorowany, kontrolowany, pod nadzorem"
1676,biomass,biomasa
1677,infringement,"naruszenie, pogwałcenie, naruszenie prawa"
1678,apparel,"odzież, ubranie, strój, szata"
1679,deployment,"rozmieszczenie, rozlokowanie, wdrożenie"
1680,predecessor,"poprzednik, przodek"
1681,exert,"wywierać, używać, wykonywać"
1682,austrian,"austriacki, Austriak, Austriaczka"
1683,arthritis,"artretyzm, zapalenie stawów"
1684,weary,"zmęczony, znużony, męczący, nużący"
1685,delinquency,"przewinienie, wykroczenie, występek, przestępczość"
1686,fluorescence,fluorescencja
1687,cervical,"szyjny, karkowy, maciczny"
1688,affiliation,"afiliacja, przyłączenie się, powiązanie, przystąpienie, stowarzyszenie, związek, przynależność"
1689,decorative,"dekoracyjny, ozdobny"
1690,preferable,"preferowany, wskazany, bardziej pożądany"
1691,computational,obliczeniowy
1692,coral,"koral, koralowiec, koralowy"
1693,parade,"parada, pochód, defilada, szpaler"
1694,portuguese,"portugalski, Portugalczyk, Portugalka"
1695,financially,finansowo
1696,solemn,"uroczysty, solenny, poważny, ponury"
1697,torque,moment obrotowy
1698,confinement,"uwięzienie, areszt, ograniczenie, zamknięcie, izolacja"
1699,coping,radzenie sobie
1700,tribune,"trybun, trybuna"
1701,corrupt,"korumpować, skorumpować, skorumpowany, nieuczciwy, zepsuty"
1702,algebra,algebra
1703,govt,"rząd, władze"
1704,ambiguity,"dwuznaczność, wieloznaczność, niejednoznaczność"
1705,urinary,moczowy
1706,intervene,"interweniować, ingerować, wtrącać się, zakłócać"
1707,recruiting,"rekrutacja, nabór, rekrutować"
1708,presbyterian,"prezbiterianin, prezbiteriański"
1709,grande,"wielki, duży, ogromny"
1710,respiration,oddychanie
1711,albeit,"choć, aczkolwiek"
1712,transmitter,"nadajnik, przekaźnik"
1713,feminine,"kobiecy, żeński, damski"
1714,exploit,"eksploatować, wykorzystywać, wykorzystać, wyzyskiwać, wyczyn, bohaterski czyn, błąd"
1715,arbitrator,"rozjemca, arbitraż, arbiter"
1716,residing,"mieszkający, rezydujący, zamieszkały"
1717,seminary,"seminarium ,seminarium duchowne, kolegium duchowne"
1718,diplomacy,dyplomacja
1719,literal,"dosłowny, literalny, dosłownie"
1720,analytic,analityczny
1721,worm,"robak, glista, czołgać się, wić się"
1722,impedance,impedancja
1723,titanium,tytan
1724,ignition,"zapłon, rozpalanie, zapalanie, zapalnik, układ zapłonowy"
1725,advocacy,"rzecznictwo, adwokatura, orędownictwo"
1726,heath,wrzosowisko
1727,ethanol,etanol
1728,innocence,"niewinność, cnota, czystość"
1729,noteworthy,"godny uwagi, godny odnotowania, znaczący"
1730,patron,"stały klient, mecenas, patron, opiekun"
1731,saudi,"saudyjski, Saudyjczyk, Saudyjka"
1732,postmaster,"naczelnik poczty, administrator poczty"
1733,incubation,"inkubacja, wysiadywanie, inkubowanie"
1734,crust,"skorupa, skórka, spód, warstwa powierzchniowa"
1735,inferred,"wnioskowany, wywnioskowany, wnioskować, wywnioskować"
1736,gum,"guma, guma do żucia, dziąsło"
